movie_id,title,cast,crew
321258,The Boy,"['Lauren Cohan', 'Rupert Evans', 'James Russell', 'Jim Norton', 'Diana Hardcastle', 'Ben Robson', 'Jett Klyne', 'Lily Pater', 'Stephanie Lemelin', 'Matthew Walker']","['Director: William Brent Bell', 'Producer: Jim Wedaa', 'Producer: Matt Berenson', 'Producer: Gary Lucchesi', 'Producer: Tom Rosenberg', 'Producer: Richard S. Wright', 'Writer: Stacey Menear', 'Producer: Roy Lee']"
830784,"Lyle, Lyle, Crocodile","['Shawn Mendes', 'Winslow Fegley', 'Javier Bardem', 'Constance Wu', 'Scoot McNairy', 'Brett Gelman', 'Ego Nwodim', 'Lyric Hurd', 'Jason Kravits', 'Ben Palacios']","['Producer: Josh Gordon', 'Director: Will Speck', 'Director: Josh Gordon', 'Producer: Will Speck', 'Producer: Hutch Parker']"
1388694,The Calendar Killer,"['Luise Heyer', 'Sabin Tambrea', 'Friedrich Mücke', 'Rainer Bock', 'Andreas Döhler', 'Dennenesch Zoudé', 'Isabel Thierauch', 'Kristin Suckow', 'Romy Miesner', 'Shadi Eck']","['Director: Adolfo J. Kolmerer', 'Producer: Regina Ziegler', 'Producer: Barbara Thielen', 'Producer: Susa Kusche', 'Producer: Tillman Geithe', 'Producer: Philip Pratt', 'Producer: Verena Schilling']"
298250,Jigsaw,"['Matt Passmore', 'Tobin Bell', 'Callum Keith Rennie', 'Hannah Emily Anderson', 'Clé Bennett', 'Laura Vandervoort', 'Paul Braunstein', 'Mandela Van Peebles', 'Brittany Allen', 'Josiah Black']","['Producer: Gregg Hoffman', 'Producer: Oren Koules', 'Director: Michael Spierig', 'Director: Peter Spierig', 'Writer: Pete Goldfinger', 'Writer: Josh Stolberg']"
1991,Death Proof,"['Kurt Russell', 'Zoë Bell', 'Rosario Dawson', 'Vanessa Ferlito', 'Sydney Tamiia Poitier', 'Tracie Thoms', 'Rose McGowan', 'Jordan Ladd', 'Mary Elizabeth Winstead', 'Quentin Tarantino']","['Producer: Erica Steinberg', 'Producer: Elizabeth Avellan', 'Producer: Robert Rodriguez', 'Producer: Quentin Tarantino', 'Director: Quentin Tarantino']"
8068,Desperado,"['Antonio Banderas', 'Salma Hayek Pinault', 'Joaquim de Almeida', 'Steve Buscemi', 'Cheech Marin', 'Carlos Gómez', 'Quentin Tarantino', 'Tito Larriva', 'Angel Aviles', 'Danny Trejo']","['Producer: Robert Rodriguez', 'Director: Robert Rodriguez', 'Producer: Bill Borden', 'Writer: Robert Rodriguez']"
929,Godzilla,"['Matthew Broderick', 'Jean Reno', 'Maria Pitillo', 'Hank Azaria', 'Kevin Dunn', 'Michael Lerner', 'Harry Shearer', 'Arabella Field', 'Vicki Lewis', 'Doug Savant']","['Director: Roland Emmerich', 'Producer: Dean Devlin']"
399404,Darkest Hour,"['Gary Oldman', 'Kristin Scott Thomas', 'Ben Mendelsohn', 'Lily James', 'Ronald Pickup', 'Stephen Dillane', 'Nicholas Jones', 'Samuel West', 'David Schofield', 'Richard Lumsden']","['Director: Joe Wright', 'Producer: Tim Bevan', 'Producer: Lisa Bruce', 'Producer: Eric Fellner', 'Producer: Anthony McCarten', 'Producer: Douglas Urbanski']"
41283,Faster,"['Dwayne Johnson', 'Billy Bob Thornton', 'Oliver Jackson-Cohen', 'Maggie Grace', 'Carla Gugino', 'Tom Berenger', 'Matt Gerald', 'Jeff Daniel Phillips', 'Aaron Behr', 'Jan Hoag']","['Director: George Tillman Jr.', 'Writer: Tony Gayton', 'Writer: Joe Gayton', 'Producer: Martin Shafer', 'Producer: Liz Glotzer', 'Producer: Tony Gayton', 'Producer: Robert Teitel']"
6978,Big Trouble in Little China,"['Kurt Russell', 'Kim Cattrall', 'Dennis Dun', 'James Hong', 'Victor Wong', 'Kate Burton', 'Donald Li', 'Carter Huang Chia-Ta', 'Peter Kwong', 'James Pax']","['Producer: Larry Franco', 'Director: John Carpenter']"
226674,The Adolescent,"['Simone Signoret', 'Francis Huster', 'Laetitia Chauveau', 'Edith Clever', 'Jacques Weber', 'Jean-François Balmer', 'Hugues Quester', 'Roger Blin', 'Frank Muth', 'Maurice Baquet']","['Director: Jeanne Moreau', 'Writer: Henriette Jelinek', 'Writer: Jeanne Moreau', 'Producer: Tarak Ben Ammar', 'Producer: Philippe Dussart']"
239439,A Matter of Perspective,"['Catherine Aymerie', 'François Galland', 'Stéphanie Dessens', 'Sarah Lefévre', 'Valerie De Wilde', 'Gille Duhâteau', 'Anne Bourdoud', 'Catherine Van Hauwermeiren', 'Eva Maes', 'Benedicte Gastout']","['Director: Olivier Smolders', 'Writer: Olivier Smolders']"
37735,Easy A,"['Emma Stone', 'Penn Badgley', 'Amanda Bynes', 'Dan Byrd', 'Thomas Haden Church', 'Patricia Clarkson', 'Cam Gigandet', 'Lisa Kudrow', 'Malcolm McDowell', 'Aly Michalka']","['Director: Will Gluck', 'Producer: Zanne Devine', 'Producer: Will Gluck', 'Writer: Bert V. Royal']"
1248698,Stolen Identity: The Last Hacker,"['Ryo Narita', 'Kwon Eun-bi', 'Yudai Chiba', 'Arata Iura', 'Kei Tanaka', 'Mai Shiraishi', 'Taizo Harada', 'Ryohei Otani', 'Shirō Sano', 'Sei Matobu']","['Director: Hideo Nakata', 'Producer: Tamako Tsujimoto', 'Producer: Hideki Hoshino']"
11322,Public Enemies,"['Johnny Depp', 'Christian Bale', 'Marion Cotillard', 'Jason Clarke', 'Rory Cochrane', 'Billy Crudup', 'Stephen Dorff', 'Stephen Lang', 'John Ortiz', 'Giovanni Ribisi']","['Producer: Kevin Misher', 'Director: Michael Mann', 'Producer: Michael Mann']"
193893,Let's Be Cops,"['Jake Johnson', 'Damon Wayans Jr.', 'Rob Riggle', 'Nina Dobrev', ""James D'Arcy"", 'Keegan-Michael Key', 'Andy García', 'Jon Lajoie', 'Tom Mardirosian', 'Natasha Leggero']","['Director: Luke Greenfield', 'Producer: Luke Greenfield', 'Producer: Simon Kinberg', 'Writer: Luke Greenfield', 'Writer: Nicholas Thomas']"
975511,The Return,"['Ralph Fiennes', 'Juliette Binoche', 'Charlie Plummer', 'Marwan Kenzari', 'Claudio Santamaria', 'Ángela Molina', 'Nikitas Tsakiroglou', 'Tom Rhys Harries', 'Jamie Andrew Cutler', 'Moe Bar-El']","['Writer: John Collee', 'Writer: Edward Bond', 'Producer: Uberto Pasolini', 'Producer: James Clayton', 'Producer: Roberto Sessa', 'Director: Uberto Pasolini', 'Producer: Vivien Aslanian', 'Producer: Marco Pacchioni', 'Producer: Stéphane Moatti', 'Writer: Uberto Pasolini']"
10999,Commando,"['Arnold Schwarzenegger', 'Rae Dawn Chong', 'Dan Hedaya', 'Vernon Wells', 'James Olson', 'David Patrick Kelly', 'Alyssa Milano', 'Bill Duke', 'Drew Snyder', 'Sharon Wyatt']","['Director: Mark L. Lester', 'Producer: Joel Silver']"
10065,The Amityville Horror,"['Ryan Reynolds', 'Melissa George', 'Jesse James', 'Jimmy Bennett', 'Chloë Grace Moretz', 'Rachel Nichols', 'Philip Baker Hall', 'Isabel Conner', 'Brendan Donaldson', 'Annabel Armour']","['Director: Andrew Douglas', 'Producer: Andrew Form', 'Producer: Michael Bay', 'Producer: Brad Fuller']"
657,From Russia with Love,"['Sean Connery', 'Daniela Bianchi', 'Pedro Armendáriz', 'Robert Shaw', 'Lotte Lenya', 'Bernard Lee', 'Lois Maxwell', 'Eunice Gayson', 'Walter Gotell', 'Francis de Wolff']","['Producer: Albert R. Broccoli', 'Producer: Harry Saltzman', 'Director: Terence Young']"
5236,Kiss Kiss Bang Bang,"['Robert Downey Jr.', 'Val Kilmer', 'Michelle Monaghan', 'Corbin Bernsen', 'Dash Mihok', 'Larry Miller', 'Rockmond Dunbar', 'Shannyn Sossamon', 'Angela Lindvall', 'Indio Falconer Downey']","['Director: Shane Black', 'Producer: Joel Silver']"
1208850,Conquer: Lahad Datu,"['Syafiq Kyle', 'Kamal Adli', 'Fikry Ibrahim', 'Anding Indrawani', 'Eman Manan', 'Riezman Khuzaimi', 'Josiah Hogan', 'Ayez Shaukat Fonseka', 'Fad Anuar', 'Adam Corrie Lee']","['Director: Zulkarnain Azhar', 'Producer: Keoh Chee Ang', 'Writer: Zulkarnain Azhar', 'Writer: Peter Toyat']"
9725,Friday the 13th Part 2,"['Amy Steel', 'Adrienne King', 'John Furey', 'Betsy Palmer', 'Kirsten Baker', 'Stuart Charno', 'Warrington Gillette', 'Walt Gorney', 'Marta Kober', 'Russell Todd']","['Director: Steve Miner', 'Producer: Steve Miner']"
1137205,Last Straw,"['Jessica Belkin', 'Jeremy Sisto', 'Taylor Kowalski', 'Tara Raani', 'Joji Otani Hansen', 'Glen Gould', 'Levon Panek', 'Brian D. Wolfe', 'Jack DiFalco', 'Michael Giannone']","['Director: Alan Scott Neal', 'Writer: Taylor Sardoni', 'Producer: Taylor Sardoni', 'Producer: Dane Eckerle', 'Producer: Phil Keefe', 'Producer: Cole Eckerle', 'Producer: Michael Giannone', 'Producer: Daniel Brandt', 'Producer: Sam Slater', 'Producer: Levon Panek']"
16871,Drag Me to Hell,"['Alison Lohman', 'Justin Long', 'Lorna Raver', 'Dileep Rao', 'David Paymer', 'Adriana Barraza', 'Chelcie Ross', 'Reggie Lee', 'Molly Cheek', 'Bojana Novaković']","['Director: Sam Raimi', 'Producer: Grant Curtis', 'Producer: Robert Tapert', 'Producer: Sam Raimi', 'Writer: Sam Raimi', 'Writer: Ivan Raimi']"
2675,Signs,"['Mel Gibson', 'Joaquin Phoenix', 'Rory Culkin', 'Abigail Breslin', 'Cherry Jones', 'M. Night Shyamalan', 'Patricia Kalember', 'Ted Sutton', 'Merritt Wever', 'Lanny Flaherty']","['Producer: M. Night Shyamalan', 'Producer: Sam Mercer', 'Director: M. Night Shyamalan', 'Producer: Frank Marshall', 'Writer: M. Night Shyamalan']"
508642,Gonjiam: Haunted Asylum,"['Wi Ha-jun', 'Park Ji-hyun', 'Oh Ah-yeon', 'Moon Ye-won', 'Park Sung-hoon', 'Lee Seung-wook', 'Yoo Je-yoon', 'Park Ji-a', 'Joo Ye-bin']","['Writer: Park Sang-min', 'Producer: Oh Yoon-dong', 'Director: Jung Bum-shik', 'Writer: Jung Bum-shik', 'Producer: Kim Jin-woo', 'Producer: William Kim']"
959604,Beating Hearts,"['Adèle Exarchopoulos', 'François Civil', 'Mallory Wanecque', 'Malik Frikah', 'Alain Chabat', 'Benoît Poelvoorde', 'Vincent Lacoste', 'Jean-Pascal Zadi', 'Élodie Bouchez', 'Karim Leklou']","['Director: Gilles Lellouche', 'Producer: Hugo Sélignac', 'Producer: Alain Attal']"
34544,The A-Team,"['Liam Neeson', 'Bradley Cooper', 'Jessica Biel', ""Quinton 'Rampage' Jackson"", 'Sharlto Copley', 'Patrick Wilson', 'Gerald McRaney', 'Henry Czerny', 'Yul Vazquez', 'Brian Bloom']","['Producer: Alex Young', 'Producer: Tony Scott', 'Director: Joe Carnahan', 'Producer: Stephen J. Cannell', 'Producer: Iain Smith', 'Producer: Jules Daly', 'Producer: Spike Seldin']"
152584,Blue Is the Warmest Color,"['Léa Seydoux', 'Adèle Exarchopoulos', 'Salim Kéchiouche', 'Aurélien Recoing', 'Catherine Salée', 'Benjamin Siksou', 'Mona Walravens', 'Alma Jodorowsky', 'Jérémie Laheurte', 'Anne Loiret']","['Producer: Abdellatif Kechiche', 'Producer: Vincent Maraval', 'Producer: Brahim Chioua', 'Director: Abdellatif Kechiche']"
14069,The Girl Who Leapt Through Time,"['Riisa Naka', 'Takuya Ishida', 'Mitsutaka Itakura', 'Ayami Kakiuchi', 'Mitsuki Tanimura', 'Yuki Sekido', 'Utawaka Katsura', 'Midori Ando', 'Fumihiko Tachiki', 'Keiko Yamamoto']","['Director: Mamoru Hosoda', 'Producer: Yuichiro Saito', 'Producer: Takafumi Watanabe']"
11171,Mysterious Skin,"['Joseph Gordon-Levitt', 'Brady Corbet', 'Michelle Trachtenberg', 'Jeffrey Licon', 'Mary Lynn Rajskub', 'Elisabeth Shue', 'Lisa Long', 'Bill Sage', 'Chase Ellison', 'George Webster']","['Director: Gregg Araki', 'Producer: Gregg Araki', 'Producer: Jeffrey Kusama-Hinte', 'Producer: Mary Jane Skalski']"
1447091,"Meet the Pickles: The Making of ""Win or Lose""","['Pete Docter', 'Lou Hamou-Lhadj', 'David Lally', 'Max Sachar', 'Carrie Hobson', 'Michael Yates', 'Robert Moyer', 'Yu Nira Liu', 'Tom Law', 'Ariela Fedorov']","['Director: Sarah Dunham', 'Producer: Sureena Mann', 'Producer: Kathy Cheun', 'Producer: Nick Castillo']"
25195,Leap Year,"['Amy Adams', 'Matthew Goode', 'Adam Scott', 'John Lithgow', ""Noel O'Donovan"", 'Tony Rohr', 'Pat Laffan', 'Alan Devlin', 'Ian McElhinney', 'Dominique McElligott']","['Director: Anand Tucker', 'Writer: Deborah Kaplan', 'Writer: Harry Elfont', 'Producer: Gary Barber', 'Producer: Chris Bender', 'Producer: Roger Birnbaum', 'Producer: Jonathan Glickman', 'Producer: Jake Weiner']"
537061,Steven Universe: The Movie,"['Zach Callison', 'Deedee Magno', 'Estelle', 'Michaela Dietz', 'Sarah Stiles', 'Tom Scharpling', 'Uzo Aduba', 'Shelby Rabara', 'Jennifer Paz', 'Patti LuPone']","['Director: Rebecca Sugar', 'Producer: Jackie Buscarino', 'Writer: Joe Johnston', 'Writer: Ben Levin', 'Writer: Ian Jones-Quartey', 'Writer: Jack Pendarvis', 'Writer: Kat Morris', 'Writer: Hilary Florido', 'Writer: Matt Burnett', 'Writer: Rebecca Sugar']"
760741,Beast,"['Idris Elba', 'Leah Sava Jeffries', 'Iyana Halley', 'Sharlto Copley', 'Martin Munro', 'Liyabuya Gongo', 'Daniel Hadebe', 'Thapelo Sebogodi', 'Mduduzi Mavimbela', 'Chris Gxalaba']","['Producer: Will Packer', 'Producer: James Lopez', 'Director: Baltasar Kormákur', 'Producer: Baltasar Kormákur']"
1398,Stalker,"['Alisa Freyndlikh', 'Aleksandr Kaydanovskiy', 'Anatoliy Solonitsyn', 'Nikolay Grinko', 'Natalya Abramova', 'Faime Jurno', 'Evgeniy Kostin', 'Raimo Rendi', 'Vladimir Zamanskiy']","['Director: Andrei Tarkovsky', 'Producer: Aleksandra Demidova', 'Writer: Arkadiy Strugatskiy', 'Writer: Boris Strugatskiy']"
20766,The Road,"['Viggo Mortensen', 'Kodi Smit-McPhee', 'Charlize Theron', 'Robert Duvall', 'Guy Pearce', 'Molly Parker', 'Michael Kenneth Williams', 'Garret Dillahunt', 'Bob Jennings', 'Buddy Sosthand']","['Director: John Hillcoat', 'Producer: Paula Mae Schwartz', 'Producer: Steve Schwartz', 'Producer: Nick Wechsler']"
492188,Marriage Story,"['Adam Driver', 'Scarlett Johansson', 'Laura Dern', 'Alan Alda', 'Ray Liotta', 'Julie Hagerty', 'Merritt Wever', 'Azhy Robertson', 'Wallace Shawn', 'Martha Kelly']","['Writer: Noah Baumbach', 'Producer: Noah Baumbach', 'Producer: David Heyman', 'Director: Noah Baumbach']"
187826,Bonitinha mas Ordinária,"['Lucélia Santos', 'José Wilker', 'Vera Fischer', 'Carlos Kroeber', 'Milton Moraes', 'Miriam Pires', 'Sônia Oiticica', 'Monah Delacy', 'Miriam Ficher', 'Xuxa Lopes']","['Director: Braz Chediak', 'Writer: Doc Comparato', 'Producer: Pedro Carlos Rovai']"
1387866,Disaster Holiday,"['Kenneth Nkosi', 'Lunathi Mampofu', 'Kopano Mahlasi', 'Lubabalo Tala', 'Yeya Ralarala', 'Tina Jaxa']","['Writer: Rethabile Ramaphakela', 'Director: Rethabile Ramaphakela']"
11210,Robinson Crusoe,"['Pierce Brosnan', 'William Takaku', 'Polly Walker', 'Ian Hart', 'James Frain', 'Damian Lewis', 'Ben Robertson', 'Tim McMullan', 'Martin Grace', 'Sean Brosnan']","['Director: George T. Miller', 'Director: Rod Hardy', 'Producer: Njeri Karago']"
990140,Sakra,"['Donnie Yen', 'Yukee Chen', 'Liu Yase', 'Kara Wai Ying-Hung', 'Wu Yue', 'Eddie Cheung', 'Grace Wong', 'Yuming Du', 'Ray Lui', 'Tsui Siu-Ming']","['Director: Donnie Yen', 'Producer: Donnie Yen', 'Producer: Wong Jing', 'Director: Kam Ka-Wai', 'Writer: Robin Shen', 'Writer: Zhu Wei', 'Writer: Xu Yifan', 'Writer: Chen Li', 'Writer: He Ben', 'Writer: Sheng Lingzhi']"
11321,Seven Pounds,"['Will Smith', 'Rosario Dawson', 'Woody Harrelson', 'Michael Ealy', 'Barry Pepper', 'Elpidia Carrillo', 'Robinne Lee', 'Bill Smitrovich', 'Joe Nuñez', 'Sarah Jane Morris']","['Director: Gabriele Muccino', 'Producer: Jason Blumenthal', 'Producer: Todd Black', 'Producer: Will Smith', 'Producer: James Lassiter', 'Producer: Steve Tisch']"
1017633,How to Date Billy Walsh,"['Sebastian Croft', 'Charithra Chandran', 'Tanner Buchanan', 'Kunal Nayyar', 'Nick Frost', 'Guz Khan', 'Lucy Punch', 'Tim Downie', 'Daisy Jelley', 'Charles Camrose']","['Writer: Greer Ellison', 'Writer: Alexander J. Farrell', 'Director: Alex Pillai', 'Producer: Matt Williams', 'Producer: Neil Jones']"
264644,Room,"['Brie Larson', 'Jacob Tremblay', 'Joan Allen', 'Sean Bridgers', 'Tom McCamus', 'William H. Macy', 'Cas Anvar', 'Amanda Brugel', 'Wendy Crewson', 'Joe Pingue']","['Director: Lenny Abrahamson', 'Producer: Ed Guiney', 'Producer: David Gross']"
40805,The Green Hornet,"['Seth Rogen', 'Jay Chou', 'Cameron Diaz', 'Tom Wilkinson', 'Christoph Waltz', 'Edward James Olmos', 'David Harbour', 'Chad L. Coleman', 'Jamie Harris', 'Edward Furlong']","['Producer: Neal H. Moritz', 'Director: Michel Gondry']"
2666,Dark City,"['Rufus Sewell', 'William Hurt', 'Kiefer Sutherland', 'Jennifer Connelly', ""Richard O'Brien"", 'Ian Richardson', 'Bruce Spence', 'Colin Friels', 'John Bluthal', 'Mitchell Butel']","['Director: Alex Proyas', 'Producer: Andrew Mason', 'Producer: Alex Proyas']"
1086591,Rascal Does Not Dream of a Knapsack Kid,"['Kaito Ishikawa', 'Asami Seto', 'Yurika Kubo', 'Nao Toyama', 'Atsumi Tanezaki', 'Maaya Uchida', 'Inori Minase']",['Director: Soichi Masui']
37686,Super 8,"['Joel Courtney', 'Elle Fanning', 'Riley Griffiths', 'Kyle Chandler', 'Noah Emmerich', 'AJ Michalka', 'Ryan Lee', 'Ron Eldard', 'Gabriel Basso', 'Bruce Greenwood']","['Producer: J.J. Abrams', 'Producer: Bryan Burk', 'Writer: J.J. Abrams', 'Producer: Steven Spielberg', 'Director: J.J. Abrams']"
419116,Russian Mom,"['Irina Griga', 'Kang Ye-na', 'Kim Do-hee', 'Yoon Se-hyeong', 'Jeon Ji-hak']",['Director: Choi Won-joon-I']
831151,The Midnight Maiden War,"['Ren Nagase', 'Elaiza Ikeda', 'Tasuku Emoto', 'Makiko Watanabe', 'Songha', 'Masaya Sano', 'Mayu Yamaguchi', 'Akinori Ando']","['Director: Ken Ninomiya', 'Writer: Ken Ninomiya', 'Producer: Chika Takagi']"
1028703,The OctoGames,"['Lacy Hartselle', 'Cale Adcock', 'Luv Patel', 'Henry Haggard', 'Allison Shrum', 'Alice Raver', 'Brad Belemjian', 'Patrick Sharn', 'Claire Palmer', 'Sally Harvey Anderson']","['Director: Aaron Mirtes', 'Producer: Aaron Mirtes', 'Writer: Aaron Mirtes']"
1257388,My Boo,"['Maylada Susri', 'Sutthirak Subvijitra', 'Chaleumpol Tikumpornteerawong', 'Tatchaya Supatanyasatit', 'Timethai', 'Punyawee Jungcharoen', 'Narttida Pitakwararat', 'Arunphong Naraphan', 'Kittiphong Boonprakhom', 'Puang Kaewprasert']","['Director: Khomkrit Treewimol', 'Producer: Nalina Chayasombat', 'Producer: Surawut Tungkarak']"
419116,Russian Mom,"['Irina Griga', 'Kang Ye-na', 'Kim Do-hee', 'Yoon Se-hyeong', 'Jeon Ji-hak']",['Director: Choi Won-joon-I']
8367,Robin Hood: Prince of Thieves,"['Kevin Costner', 'Morgan Freeman', 'Mary Elizabeth Mastrantonio', 'Christian Slater', 'Alan Rickman', 'Geraldine McEwan', 'Michael McShane', 'Brian Blessed', 'Michael Wincott', 'Nick Brimble']","['Producer: Richard Barton Lewis', 'Producer: John Watson', 'Director: Kevin Reynolds', 'Producer: Pen Densham', 'Producer: Kevin Costner']"
831151,The Midnight Maiden War,"['Ren Nagase', 'Elaiza Ikeda', 'Tasuku Emoto', 'Makiko Watanabe', 'Songha', 'Masaya Sano', 'Mayu Yamaguchi', 'Akinori Ando']","['Director: Ken Ninomiya', 'Writer: Ken Ninomiya', 'Producer: Chika Takagi']"
1028703,The OctoGames,"['Lacy Hartselle', 'Cale Adcock', 'Luv Patel', 'Henry Haggard', 'Allison Shrum', 'Alice Raver', 'Brad Belemjian', 'Patrick Sharn', 'Claire Palmer', 'Sally Harvey Anderson']","['Director: Aaron Mirtes', 'Producer: Aaron Mirtes', 'Writer: Aaron Mirtes']"
1257388,My Boo,"['Maylada Susri', 'Sutthirak Subvijitra', 'Chaleumpol Tikumpornteerawong', 'Tatchaya Supatanyasatit', 'Timethai', 'Punyawee Jungcharoen', 'Narttida Pitakwararat', 'Arunphong Naraphan', 'Kittiphong Boonprakhom', 'Puang Kaewprasert']","['Director: Khomkrit Treewimol', 'Producer: Nalina Chayasombat', 'Producer: Surawut Tungkarak']"
1190868,V/H/S/Beyond,"['Brian Baker', 'Trevor Dow', 'Gerry Eng', 'Sam Gorski', 'Mitch Horowitz', 'Niko Pueringer', 'Wren Weichman', 'Thom Hallum', 'James C. Burns', 'Jolene Andersen']","['Producer: Josh Goldbloom', 'Producer: Brad Miska', 'Producer: James Harris', 'Director: Jordan Downey', 'Director: Christian Long', 'Director: Justin Long', 'Director: Kate Siegel', 'Writer: Mike Flanagan', 'Director: Virat Pal', 'Director: Justin Martinez']"
660,Thunderball,"['Sean Connery', 'Claudine Auger', 'Adolfo Celi', 'Luciana Paluzzi', 'Rik Van Nutter', 'Guy Doleman', 'Molly Peters', 'Martine Beswick', 'Bernard Lee', 'Desmond Llewelyn']","['Producer: Kevin McClory', 'Director: Terence Young']"
28298,Eugenie de Sade,"['Soledad Miranda', 'Paul Müller', 'Andrea Montchal', 'Alice Arno', 'Greta Schmidt', 'Jesús Franco', 'Karl Heinz Mannchen']","['Producer: Marius Lesoeur', 'Director: Jesús Franco', 'Producer: Karl Heinz Mannchen', 'Writer: Jesús Franco']"
121856,Assassin's Creed,"['Michael Fassbender', 'Marion Cotillard', 'Jeremy Irons', 'Brendan Gleeson', 'Charlotte Rampling', 'Michael Kenneth Williams', 'Ariane Labed', 'James Sobol Kelly', 'Denis Ménochet', 'Callum Turner']","['Producer: Michael Fassbender', 'Director: Justin Kurzel', 'Producer: Jean-Julien Baronnet', 'Producer: Patrick Crowley', 'Producer: Gerard Guillemot', 'Producer: Frank Marshall', 'Producer: Conor McCaughan', 'Producer: Arnon Milchan']"
531309,Brightburn,"['Jackson A. Dunn', 'Elizabeth Banks', 'David Denman', 'Matt Jones', 'Meredith Hagner', 'Becky Wahlstrom', 'Emmie Hunter', 'Gregory Alan Williams', 'Annie Humphrey', 'Abraham Clinkscales']","['Director: David Yarovesky', 'Producer: James Gunn', 'Producer: Kenneth Huang']"
1371,Rocky III,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Mr. T', 'Burgess Meredith', 'Tony Burton', 'Hulk Hogan', 'Ina Fried', 'Al Silvani']","['Director: Sylvester Stallone', 'Producer: Robert Chartoff', 'Producer: Irwin Winkler', 'Writer: Sylvester Stallone']"
482373,Don't Breathe 2,"['Stephen Lang', 'Madelyn Grace', 'Brendan Sexton III', 'Adam Young', 'Rocci Williams', 'Christian Zagia', 'Bobby Schofield', ""Fiona O'Shaughnessy"", 'Stephanie Arcila', 'Diaana Babnicova']","['Writer: Rodo Sayagues', 'Writer: Fede Álvarez', 'Director: Rodo Sayagues', 'Producer: Sam Raimi', 'Producer: Fede Álvarez', 'Producer: Robert Tapert']"
634528,The Marksman,"['Liam Neeson', 'Jacob Perez', 'Katheryn Winnick', 'Teresa Ruiz', 'Sean A. Rosales', 'Jose Vasquez', 'Juan Pablo Raba', 'Alfredo Quiroz', 'Antonio Leyba', 'Dylan Kenin']","['Writer: Robert Lorenz', 'Director: Robert Lorenz', 'Writer: Chris Charles', 'Writer: Danny Kravitz', 'Producer: Tai Duncan', 'Producer: Eric Gold', 'Producer: Warren T. Goz', 'Producer: Robert Lorenz', 'Producer: Mark Williams']"
441701,Veronica,"['Sandra Escacena', 'Bruna González', 'Claudia Placer', 'Iván Chavero', 'Ana Torrent', 'Consuelo Trujillo', 'Ángela Fabián', 'Carla Campra', 'Chema Adeva', 'Miranda Gas']","['Director: Paco Plaza', 'Writer: Fernando Navarro', 'Writer: Paco Plaza', 'Producer: Enrique López Lavigne']"
8645,The Happening,"['Mark Wahlberg', 'Zooey Deschanel', 'John Leguizamo', 'Ashlyn Sanchez', 'Betty Buckley', 'Spencer Breslin', 'Robert Bailey Jr.', 'Frank Collison', 'Jeremy Strong', 'Alan Ruck']","['Producer: Deven Khote', 'Producer: Sam Mercer', 'Producer: M. Night Shyamalan', 'Director: M. Night Shyamalan', 'Producer: Barry Mendel', 'Producer: Jose L. Rodriguez', 'Producer: John Rusk']"
1729,The Forbidden Kingdom,"['Jackie Chan', 'Jet Li', 'Michael Angarano', 'Liu Yifei', 'Li Bingbing', 'Collin Chou', 'Morgan Benoit', 'Jack Posobiec', 'Thomas McDonell', 'Juana Collignon']","['Writer: John Fusco', 'Producer: Casey Silver', 'Director: Rob Minkoff', 'Producer: Philip Lee', 'Producer: Scott Fischer']"
865,The Running Man,"['Arnold Schwarzenegger', 'Richard Dawson', 'María Conchita Alonso', 'Yaphet Kotto', 'Jim Brown', 'Jesse Ventura', 'Erland van Lidth', 'Marvin J. McIntyre', 'Gus Rethwisch', 'Professor Toru Tanaka']","['Producer: Tim Zinnemann', 'Producer: George Linder', 'Director: Paul Michael Glaser']"
1418522,Delicious,"['Valerie Pachner', 'Fahri Yardım', 'Carla Díaz', 'Naila Schuberth', 'Caspar Hoffmann', 'Julien de Saint Jean', 'Sina Martens', 'Johann von Bülow', 'Nina Zem', 'Miveck Packa']","['Director: Nele Mueller-Stöfen', 'Producer: Janine Jackowski', 'Producer: Jonas Dornbach', 'Producer: Maren Ade']"
1180634,The Children's Train,"['Barbara Ronchi', 'Serena Rossi', 'Christian Cervone', 'Stefano Accorsi', 'Francesco Di Leva', 'Antonia Truppo', 'Monica Nappo', 'Dora Romano', 'Beatrice Schiros', 'Ivan Zerbinati']","['Director: Cristina Comencini', 'Producer: Carlo Degli Esposti', 'Producer: Nicola Serra']"
10222,Kickboxer,"['Jean-Claude Van Damme', 'Dennis Alexio', 'Dennis Chan Kwok-San', 'Michel Qissi', 'Haskell V. Anderson III', 'Rochelle Ashana', 'Richard Foo', 'Ricky Liu', 'Thomas Sin Ho-Ying', 'Tony Chan Tak-Hing']","['Producer: Mark DiSalle', 'Director: David Worth', 'Director: Mark DiSalle']"
1262983,MadS,"['Lucille Guillaume', 'Laurie Pavy', 'Milton Riche', 'Yovel Lewkowski', 'Sasha Rudakova', 'Vincent Pasdermadjian', 'Jeremiah Bourgeois', 'Najim Zeghoudi', 'Valentine Goujon', 'Lyam Stiti']","['Director: David Moreau', 'Producer: Yohan Baiada', 'Writer: David Moreau']"
